OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
217,101,28,2014-02-11,2014-02-25,2014-02-21,3,2.06,Fiveclub,1 1st Park,Pokrzywnica,,,Poland
218,873,61,2014-07-11,2014-07-25,2014-07-21,3,22.88,Youspan,620 Hayes Way,Beicheng,,,China
219,14,28,2014-01-12,2014-01-26,2014-01-22,3,81.18,Tanoodle,080 Esch Place,Torre do Pinhão,Vila Real,5060-569,Portugal
220,797,72,2014-02-08,2014-02-22,2014-02-18,3,95.02,Kanoodle,40 Sunnyside Park,Sojo,,,Peru
221,295,43,2014-10-09,2014-10-23,2014-10-19,1,82.35,Jayo,82 Burning Wood Circle,Runan,,,China
222,843,32,2014-08-27,2014-09-10,2014-09-06,2,27.21,Zoonoodle,566 Meadow Ridge Plaza,København,Region Hovedstaden,1420,Denmark
223,163,100,2014-10-19,2014-11-02,2014-10-29,1,68.73,Tavu,8690 Drewry Place,Dahua,,,China
224,416,36,2014-11-22,2014-12-06,2014-12-02,1,30.37,Izio,649 Crowley Parkway,Leuwidamar,,,Indonesia
225,819,70,2014-06-08,2014-06-22,2014-06-18,2,25.39,Mita,24146 Oneill Hill,Kazan,,,Russia
226,259,78,2014-07-24,2014-08-07,2014-08-03,2,61.82,Voomm,41 Ludington Park,Jiancheng,,,China
227,231,16,2014-03-01,2014-03-15,2014-03-11,2,71.98,Voomm,2 Anthes Circle,Takanini,,,New Zealand
228,774,98,2014-04-10,2014-04-24,2014-04-20,2,35.24,Feedbug,49395 Alpine Parkway,Muranovo,,,Russia
229,598,22,2014-11-10,2014-11-24,2014-11-20,2,17.66,Quaxo,55 Lillian Drive,Xinjian,,,China
230,20,75,2014-01-21,2014-02-04,2014-01-31,1,49.31,Mymm,8459 Bellgrove Hill,La Asunción,,,Venezuela
231,209,9,2014-05-29,2014-06-12,2014-06-08,1,97.64,Linktype,29 Mandrake Plaza,Chiquinquirá,,,Colombia
232,258,96,2014-03-22,2014-04-05,2014-04-01,1,48.53,Zoonder,647 Ludington Alley,Zhiletovo,,,Russia
233,164,7,2014-05-19,2014-06-02,2014-05-29,3,3.1,Wikizz,84 Carioca Lane,Takaoka,,,Japan
234,180,78,2014-03-17,2014-03-31,2014-03-27,3,13.67,Bubblebox,76732 Evergreen Way,Koutsopódi,,,Greece
235,800,41,2014-04-21,2014-05-05,2014-05-01,2,20.35,Blogpad,39 Chinook Trail,Lebak Timur,,,Indonesia
236,381,90,2014-04-14,2014-04-28,2014-04-24,1,62.61,Buzzshare,8465 Hintze Street,Maniowy,,,Poland
237,838,64,2014-05-10,2014-05-24,2014-05-20,2,12.63,Feednation,63 Maywood Way,Marcq-en-Barœul,Nord-Pas-de-Calais,59704 CEDEX,France
238,679,98,2014-11-17,2014-12-01,2014-11-27,1,48.81,Tekfly,19261 Tennessee Alley,Sanxi,,,China
239,583,99,2014-09-01,2014-09-15,2014-09-11,2,26.52,Realfire,33053 Nova Place,Āshtīān,,,Iran
240,168,31,2014-10-01,2014-10-15,2014-10-11,1,97.88,Tagfeed,14 Florence Trail,Xianshui,,,China
241,419,47,2014-09-08,2014-09-22,2014-09-18,1,78.58,Ozu,610 Grover Trail,São Pedro da Aldeia,,,Brazil
242,617,48,2014-11-04,2014-11-18,2014-11-14,2,92.84,Zava,47 Fallview Circle,Gibgos,,,Philippines
243,749,65,2014-11-19,2014-12-03,2014-11-29,3,86.79,Kazu,060 Crowley Circle,Santo André,,,Brazil
244,490,66,2014-05-16,2014-05-30,2014-05-26,1,38.23,Zoonoodle,02966 Tony Street,Bolhrad,,,Ukraine
245,226,58,2013-11-24,2013-12-08,2013-12-04,2,83.87,Zooxo,16 Barnett Trail,Mahīn,,,Syria
246,439,13,2014-05-11,2014-05-25,2014-05-21,2,98.45,Wikivu,4 Roxbury Pass,Qaram Qōl,,,Afghanistan
247,144,17,2013-12-14,2013-12-28,2013-12-24,2,66.34,Gabspot,392 Linden Trail,Strömsnäsbruk,Kronoberg,287 32,Sweden
248,750,18,2014-10-08,2014-10-22,2014-10-18,3,73.12,Divanoodle,51964 Dottie Alley,Aengceleng,,,Indonesia
249,900,18,2014-03-12,2014-03-26,2014-03-22,3,97.53,Flipstorm,82 Ohio Trail,Ciladaeun,,,Indonesia
250,400,71,2014-02-10,2014-02-24,2014-02-20,1,94.47,Yozio,37608 Hermina Point,Basīrpur,,,Pakistan
251,841,28,2014-08-29,2014-09-12,2014-09-08,2,68.62,Yoveo,734 Eastlawn Pass,Mawu,,,China
252,14,41,2014-10-27,2014-11-10,2014-11-06,2,26.29,Bubbletube,030 Oriole Trail,Namora,,,Peru
253,140,3,2014-02-18,2014-03-04,2014-02-28,3,63.5,Yabox,9 Dovetail Lane,Philadelphia,Pennsylvania,19120,United States
254,11,7,2014-06-03,2014-06-17,2014-06-13,2,9.33,Vinte,8664 Lake View Street,Fucheng,,,China
255,507,9,2014-03-23,2014-04-06,2014-04-02,1,75.57,Youopia,43 Hazelcrest Point,Soroca,,,Moldova
256,781,86,2013-12-17,2013-12-31,2013-12-27,2,24.25,Shuffledrive,1 Jana Hill,Campos Gerais,,,Brazil
257,93,30,2014-09-20,2014-10-04,2014-09-30,2,46.25,Voonte,5192 Rieder Crossing,Əhmədbəyli,,,Azerbaijan
258,659,4,2014-09-14,2014-09-28,2014-09-24,1,9.38,Podcat,3765 Nelson Way,Staten Island,New York,10305,United States
259,212,10,2014-05-03,2014-05-17,2014-05-13,2,84.3,Flashpoint,10 Sugar Terrace,Alto de São Sebastião,Setúbal,2860-305,Portugal
260,317,69,2013-12-04,2013-12-18,2013-12-14,3,75.87,Yakitri,01781 Autumn Leaf Park,Bayramaly,,,Turkmenistan
261,366,81,2014-05-26,2014-06-09,2014-06-05,3,56.6,Jatri,92 Chinook Avenue,Suqin Huimin,,,China
262,716,74,2014-10-22,2014-11-05,2014-11-01,2,42.05,Brainsphere,345 Towne Drive,Munkedal,Västra Götaland,455 31,Sweden
263,563,37,2014-04-16,2014-04-30,2014-04-26,2,46.59,Skinder,215 Esker Park,Sorocaba,,,Brazil
264,841,4,2014-03-09,2014-03-23,2014-03-19,2,58.14,Devpoint,043 Upham Alley,Foxrock,,,Ireland
265,539,20,2014-04-10,2014-04-24,2014-04-20,2,33.86,Quimm,79 Lakewood Gardens Drive,Tutut,,,Indonesia
266,308,74,2014-10-05,2014-10-19,2014-10-15,1,2.54,Chatterbridge,009 Sherman Park,Tomice,,,Poland
267,386,85,2014-07-15,2014-07-29,2014-07-25,3,15.53,Meevee,72166 Hollow Ridge Circle,Jianshe,,,China
268,614,93,2014-10-28,2014-11-11,2014-11-07,2,33.64,Skiba,15 Mcguire Lane,Hwangju-ŭp,,,North Korea
269,459,4,2014-02-15,2014-03-01,2014-02-25,1,6.08,Brightbean,55 Hollow Ridge Street,Rouen,Haute-Normandie,76011 CEDEX,France
270,44,67,2014-06-21,2014-07-05,2014-07-01,3,1.16,Lajo,54451 Morningstar Alley,Olenyok,,,Russia
271,762,18,2013-12-05,2013-12-19,2013-12-15,1,83.27,Meembee,94500 Cascade Crossing,Pitumarca,,,Peru
272,57,21,2014-06-20,2014-07-04,2014-06-30,1,94.35,Jabberbean,872 Kenwood Junction,Chongjin,,,North Korea
273,13,37,2014-04-01,2014-04-15,2014-04-11,3,68.05,Jaxspan,5330 Golf View Terrace,Cartagena,,,Chile
274,228,60,2014-05-13,2014-05-27,2014-05-23,2,36.86,Tagfeed,63 Arapahoe Plaza,Al Miftāḩ,,,Yemen
275,676,11,2014-11-07,2014-11-21,2014-11-17,1,22.2,Plambee,87 Portage Plaza,Machachi,,,Ecuador
276,183,35,2014-02-04,2014-02-18,2014-02-14,2,90.19,Chatterpoint,68 School Road,Ayang-ni,,,North Korea
277,257,96,2014-11-08,2014-11-22,2014-11-18,3,50.9,Youspan,7 Grim Alley,Embu,,,Kenya
278,607,32,2013-12-09,2013-12-23,2013-12-19,3,68.96,Oba,277 Aberg Point,Qingkou,,,China
279,79,62,2014-04-14,2014-04-28,2014-04-24,3,59.29,Roombo,396 Scott Avenue,Mahdalynivka,,,Ukraine
280,581,19,2014-04-03,2014-04-17,2014-04-13,2,9.04,Ntag,4490 Lyons Way,Neftobod,,,Tajikistan
281,441,7,2014-08-22,2014-09-05,2014-09-01,3,29.65,Digitube,30 Leroy Street,Ixopo,,,South Africa
282,842,36,2014-06-25,2014-07-09,2014-07-05,2,36.12,Voomm,72096 3rd Crossing,Itaúna,,,Brazil
283,86,93,2014-05-24,2014-06-07,2014-06-03,3,86.25,Oyope,53 Hoffman Circle,Namasuba,,,Uganda
284,104,88,2013-12-25,2014-01-08,2014-01-04,2,24.65,Skidoo,132 Red Cloud Way,Kunčina,,,Czech Republic
285,771,45,2013-12-11,2013-12-25,2013-12-21,1,57.28,Abatz,79588 Hovde Parkway,Saryshaghan,,,Kazakhstan
286,118,78,2014-10-02,2014-10-16,2014-10-12,1,75.04,Twimm,99 Eagan Center,Jingdang,,,China
287,843,43,2014-05-16,2014-05-30,2014-05-26,2,12.31,Fivespan,6 Browning Center,Malāyer,,,Iran
288,247,85,2014-10-02,2014-10-16,2014-10-12,1,91.94,Cogilith,1 Ridge Oak Street,Khān Neshīn,,,Afghanistan
289,115,38,2014-03-10,2014-03-24,2014-03-20,3,22.15,Meezzy,246 Morningstar Parkway,Broto,,,Indonesia
290,720,81,2014-10-18,2014-11-01,2014-10-28,1,47.15,Plajo,2701 Bonner Avenue,Jīt,,,Palestinian Territory
291,684,26,2014-06-15,2014-06-29,2014-06-25,1,36.15,Bluejam,26 Porter Court,Skien,Telemark,3736,Norway
292,711,69,2014-07-24,2014-08-07,2014-08-03,2,44.31,Browsetype,531 Lighthouse Bay Court,Dąbrowice,,,Poland
293,772,7,2014-07-27,2014-08-10,2014-08-06,3,88.23,Plambee,6 Manitowish Terrace,Barengkok Hilir,,,Indonesia
294,294,57,2014-04-29,2014-05-13,2014-05-09,1,40.11,Kazio,73 Kennedy Junction,Buayan,,,Philippines
295,692,58,2014-01-21,2014-02-04,2014-01-31,1,9.51,Oyope,006 Stone Corner Point,Lyon,Rhône-Alpes,69303 CEDEX 07,France
296,854,5,2013-11-30,2013-12-14,2013-12-10,1,73.75,Wordtune,56 Lillian Place,Huayang,,,China
297,167,75,2014-01-31,2014-02-14,2014-02-10,2,70.92,Babbleopia,8230 Arkansas Hill,Tuatuka,,,Indonesia
298,373,87,2014-05-15,2014-05-29,2014-05-25,2,51.91,Buzzbean,6292 Clove Road,Forssa,,,Finland
299,849,1,2013-12-06,2013-12-20,2013-12-16,2,52.41,Camido,32 Kedzie Drive,Cahabón,,,Guatemala
300,447,45,2014-02-12,2014-02-26,2014-02-22,2,83.43,Tazzy,82010 Tennessee Court,Breda,Provincie Noord-Brabant,4819,Netherlands
301,158,52,2014-03-12,2014-03-26,2014-03-22,2,72.37,Gigabox,8446 Vera Parkway,Melun,Île-de-France,77014 CEDEX,France
302,155,7,2014-06-24,2014-07-08,2014-07-04,2,75.74,Oyonder,1824 Sherman Drive,Al Wajh,,,Saudi Arabia
303,456,48,2014-03-01,2014-03-15,2014-03-11,2,60.47,Jaloo,127 Cambridge Lane,Vysotskoye,,,Russia
304,368,13,2013-12-17,2013-12-31,2013-12-27,3,60.44,DabZ,64004 Red Cloud Drive,At Tawāhī,,,Yemen
305,648,64,2014-08-19,2014-09-02,2014-08-29,3,74.28,Eadel,93986 Green Pass,Bajo Pichanaqui,,,Peru
306,792,25,2014-01-21,2014-02-04,2014-01-31,3,72.43,Linklinks,8731 Summit Way,La Ceja,,,Colombia
307,896,80,2014-03-09,2014-03-23,2014-03-19,1,4.38,Tanoodle,857 Dapin Trail,Musina,,,South Africa
308,343,76,2014-01-22,2014-02-05,2014-02-01,2,17.26,Jatri,6297 Hoard Way,Pyongyang,,,North Korea
309,905,96,2014-03-22,2014-04-05,2014-04-01,1,3.87,Skajo,6 Oneill Alley,Lapuan,,,Philippines
310,577,90,2014-10-28,2014-11-11,2014-11-07,3,95.27,Dabshots,063 Shelley Hill,Ibagué,,,Colombia
311,289,89,2014-11-22,2014-12-06,2014-12-02,1,3.63,Dablist,1 Memorial Pass,Ngunguru,,,New Zealand
312,55,67,2014-01-19,2014-02-02,2014-01-29,2,16.42,Quatz,8 Lotheville Hill,Saint John’s,,,Antigua and Barbuda
313,795,85,2014-04-10,2014-04-24,2014-04-20,3,6.21,Thoughtworks,5 Ilene Point,Tarikolot,,,Indonesia
314,349,67,2014-06-12,2014-06-26,2014-06-22,3,67.9,Viva,71 Dexter Crossing,Yezhu,,,China
315,19,96,2013-12-29,2014-01-12,2014-01-08,2,37.56,Voomm,3402 Lien Place,Yixin,,,China
316,873,100,2014-06-14,2014-06-28,2014-06-24,2,30.14,Topiczoom,0639 Lighthouse Bay Center,Guilin,,,China
317,735,65,2013-12-26,2014-01-09,2014-01-05,1,85.3,Demimbu,85233 La Follette Pass,Kenamoen,,,Indonesia
318,704,53,2014-03-26,2014-04-09,2014-04-05,2,46.89,Vidoo,5 Judy Way,Alpiarça,Santarém,2090-023,Portugal
319,815,91,2014-10-08,2014-10-22,2014-10-18,2,72.5,Omba,762 Quincy Circle,Amsterdam Westpoort,Provincie Noord-Holland,1049,Netherlands
320,88,14,2014-07-24,2014-08-07,2014-08-03,3,31.42,Meezzy,979 Glacier Hill Trail,Togur,,,Russia
321,335,100,2014-06-08,2014-06-22,2014-06-18,3,29.1,Jabbertype,13 Blaine Pass,Divisoria,,,Philippines
322,214,25,2014-05-01,2014-05-15,2014-05-11,2,63.22,Trupe,735 Graedel Drive,Cerro,,,Cuba
323,891,98,2013-12-17,2013-12-31,2013-12-27,3,45.49,Thoughtmix,7 Butternut Circle,Pöytyä,,,Finland
324,151,82,2014-05-23,2014-06-06,2014-06-02,2,20.44,Wordify,64 Oriole Park,Hamburg Harvestehude,Hamburg,20249,Germany
325,526,67,2014-03-19,2014-04-02,2014-03-29,1,48.82,Skilith,87143 Gateway Park,Tonghae,,,South Korea
326,186,14,2014-06-10,2014-06-24,2014-06-20,3,4.63,DabZ,094 Elgar Lane,Modimolle,,,South Africa
327,84,14,2014-07-15,2014-07-29,2014-07-25,3,3.42,Dynabox,3930 Marquette Plaza,Rosh Ha‘Ayin,,,Israel
328,332,61,2014-02-13,2014-02-27,2014-02-23,1,78.53,Jaxworks,54401 Almo Road,Alta,Finnmark,9510,Norway
329,722,77,2014-02-21,2014-03-07,2014-03-03,3,15.63,Reallinks,43 Marquette Drive,Thun,Kanton Bern,3604,Switzerland
330,350,73,2014-05-07,2014-05-21,2014-05-17,2,20.47,Bluezoom,253 Reindahl Trail,Taoyang,,,China
331,399,24,2014-05-11,2014-05-25,2014-05-21,2,78.35,Eayo,9562 Helena Junction,Yanggang,,,China
332,337,89,2014-08-22,2014-09-05,2014-09-01,3,51.75,Midel,66 Vahlen Way,Benzilan,,,China
333,873,41,2014-07-26,2014-08-09,2014-08-05,3,17.71,Bubblebox,9 Monica Alley,Vitomarci,,,Slovenia
334,392,83,2014-06-15,2014-06-29,2014-06-25,2,55.94,Ntag,7 Cherokee Place,Biljača,,,Serbia
335,116,96,2014-07-26,2014-08-09,2014-08-05,3,36.72,Livetube,95873 Bartillon Junction,Sīrīs,,,Palestinian Territory
336,417,14,2014-08-23,2014-09-06,2014-09-02,1,2.25,Linklinks,6886 Evergreen Drive,Jatisari,,,Indonesia
337,677,88,2014-04-08,2014-04-22,2014-04-18,2,79.58,Kazu,6813 Oneill Lane,Danville,,,Canada
338,809,38,2014-02-06,2014-02-20,2014-02-16,1,38.22,Quire,64 Hazelcrest Way,Cikondang,,,Indonesia
339,884,92,2014-02-15,2014-03-01,2014-02-25,1,14.27,Yambee,2520 Raven Drive,Kendung Timur,,,Indonesia
340,218,82,2013-12-19,2014-01-02,2013-12-29,3,26.62,Livetube,7388 Loftsgordon Court,Xinzhai,,,China
341,192,10,2014-11-12,2014-11-26,2014-11-22,1,44.24,Gigaclub,0 Reindahl Road,Wageningen,Provincie Gelderland,6709,Netherlands
342,240,33,2014-05-19,2014-06-02,2014-05-29,1,28.58,Fatz,53 Portage Drive,Gwangju,,,South Korea
343,561,99,2014-09-01,2014-09-15,2014-09-11,3,13.1,Riffwire,596 Corscot Alley,Mandapajaya,,,Indonesia
344,662,31,2014-09-12,2014-09-26,2014-09-22,1,49.41,Plambee,1591 Lakewood Avenue,Daqian,,,China
345,678,100,2013-11-25,2013-12-09,2013-12-05,2,21.84,Gigaclub,93 Gulseth Lane,Ligang,,,China
346,31,19,2014-09-16,2014-09-30,2014-09-26,3,60.92,Jetwire,425 Sugar Circle,Jindřichov,,,Czech Republic
347,472,7,2014-08-19,2014-09-02,2014-08-29,2,64.58,Photobug,8779 Independence Point,Baltimore,Maryland,21275,United States
348,206,61,2013-12-14,2013-12-28,2013-12-24,2,84.74,Vidoo,79139 Hanson Plaza,Buena Vista,,,Bolivia
349,450,48,2013-11-24,2013-12-08,2013-12-04,3,91.7,Photobug,0556 Reindahl Place,Lastoursville,,,Gabon
350,366,46,2014-11-06,2014-11-20,2014-11-16,2,35.48,Oyondu,88337 Stone Corner Plaza,Artashat,,,Armenia
351,73,1,2014-05-21,2014-06-04,2014-05-31,3,56.66,Twitternation,7001 Union Center,Cekcyn,,,Poland
352,389,62,2014-05-18,2014-06-01,2014-05-28,2,74.95,Gabspot,01446 Nelson Road,Bayt ‘Adhāqah,,,Yemen
353,17,100,2014-05-05,2014-05-19,2014-05-15,1,19.03,Brainlounge,4 Katie Point,Pirapo,,,Paraguay
354,456,70,2014-07-21,2014-08-04,2014-07-31,1,55.22,Jaxworks,304 Jenifer Hill,Landvetter,Västra Götaland,438 21,Sweden
355,181,43,2013-12-04,2013-12-18,2013-12-14,1,3.25,Meevee,146 Forest Run Center,Jingu,,,China
356,136,61,2014-08-17,2014-08-31,2014-08-27,3,97.96,Muxo,0 Fremont Plaza,Dowlatyār,,,Afghanistan
357,790,82,2014-08-13,2014-08-27,2014-08-23,2,23.75,Trunyx,83 Village Avenue,Russeifa,,,Jordan
358,312,96,2014-04-02,2014-04-16,2014-04-12,1,95.67,Photobug,4 Iowa Trail,Renhe,,,China
359,523,75,2014-06-22,2014-07-06,2014-07-02,2,87.17,Yamia,32861 Talmadge Drive,Bang Ban,,,Thailand
360,152,100,2014-05-22,2014-06-05,2014-06-01,1,17.55,Edgepulse,8584 Buell Terrace,Hetou,,,China
361,272,74,2013-12-19,2014-01-02,2013-12-29,1,32.88,Quire,58741 Fair Oaks Circle,Strabychovo,,,Ukraine
362,687,54,2014-03-22,2014-04-05,2014-04-01,3,9.61,Midel,50439 Derek Junction,Myitkyina,,,Myanmar
363,551,37,2014-03-25,2014-04-08,2014-04-04,1,40.87,Skippad,3 Corscot Circle,Kefar Yona,,,Israel
364,373,51,2014-08-28,2014-09-11,2014-09-07,3,72.04,Fatz,087 Monica Hill,Huashixia,,,China
365,276,60,2014-01-05,2014-01-19,2014-01-15,2,16.25,Kazio,64 Thierer Circle,Khirdalan,,,Azerbaijan
366,906,5,2014-04-09,2014-04-23,2014-04-19,2,14.96,Dabshots,093 Cherokee Trail,Chanika,,,Tanzania
367,493,28,2014-09-13,2014-09-27,2014-09-23,2,60.21,Bubblebox,89635 Summerview Park,Dubrovnik,,,Croatia
368,558,11,2014-09-13,2014-09-27,2014-09-23,3,83.47,Gevee,78 Saint Paul Circle,Budzów,,,Poland
369,893,85,2014-04-30,2014-05-14,2014-05-10,3,88.07,Wikizz,05 Atwood Alley,Skënderbegas,,,Albania
370,510,66,2013-12-27,2014-01-10,2014-01-06,3,93.18,Feedfire,5429 Summer Ridge Terrace,Chamalières,Auvergne,63409 CEDEX,France
371,39,2,2014-07-16,2014-07-30,2014-07-26,2,65.14,Blogspan,56 Sachtjen Way,Vyshneve,,,Ukraine
372,5,37,2014-09-06,2014-09-20,2014-09-16,2,17.5,Edgetag,619 Caliangt Avenue,Pangkalan,,,Indonesia
373,260,71,2014-02-27,2014-03-13,2014-03-09,1,83.2,Linkbridge,4 Forest Run Pass,Paris 13,Île-de-France,75623 CEDEX 13,France
374,638,22,2014-01-21,2014-02-04,2014-01-31,2,29.12,Pixonyx,5577 Northport Lane,Rosmaninhal,Castelo Branco,6060-414,Portugal
375,273,84,2014-05-28,2014-06-11,2014-06-07,1,3.41,Rhynyx,06583 International Alley,Jargalant,,,Mongolia
376,154,7,2014-02-26,2014-03-12,2014-03-08,3,39.12,Topicshots,09 Carey Road,Valinhos,Porto,4580-389,Portugal
377,353,64,2013-12-04,2013-12-18,2013-12-14,2,35.39,Voomm,8 Miller Crossing,Lom Sak,,,Thailand
378,421,86,2013-12-01,2013-12-15,2013-12-11,3,82.1,Bubblebox,8481 Mifflin Terrace,San José de Bocay,,,Nicaragua
379,335,57,2014-10-10,2014-10-24,2014-10-20,2,97.95,Dabvine,26448 Heath Junction,Young America,Minnesota,55564,United States
380,618,2,2014-09-23,2014-10-07,2014-10-03,1,21.54,Yamia,5638 Di Loreto Place,Huyu,,,China
381,450,42,2014-09-18,2014-10-02,2014-09-28,3,2.14,Dynazzy,5 Miller Pass,Douma,,,Syria
382,820,88,2014-09-16,2014-09-30,2014-09-26,3,9.1,Blognation,80043 Bellgrove Circle,Czernice Borowe,,,Poland
383,587,84,2014-08-13,2014-08-27,2014-08-23,1,71.83,Fivechat,854 Birchwood Plaza,Argelia,,,Colombia
384,320,93,2014-03-28,2014-04-11,2014-04-07,1,90.51,Tanoodle,2979 Ludington Alley,Wang Thonglang,,,Thailand
385,503,82,2014-07-05,2014-07-19,2014-07-15,1,25.82,Demimbu,37775 Northfield Road,Hushan,,,China
386,774,46,2014-01-21,2014-02-04,2014-01-31,3,42.18,Oyoba,9 Dawn Parkway,Carapicuíba,,,Brazil
387,674,10,2014-05-04,2014-05-18,2014-05-14,1,86.47,Jayo,65 Russell Place,Zougang,,,China
388,862,67,2014-02-13,2014-02-27,2014-02-23,1,44.7,Jabbercube,94 Lunder Road,Sindangsari,,,Indonesia
389,653,79,2014-02-06,2014-02-20,2014-02-16,1,67.35,Wikizz,48 Red Cloud Pass,Gaotang,,,China
390,383,89,2014-03-27,2014-04-10,2014-04-06,1,9.04,Cogilith,01 Nevada Alley,Ji’an,,,China
391,91,12,2014-09-02,2014-09-16,2014-09-12,1,80.15,Latz,6799 Schiller Park,Tubarão,,,Brazil
392,237,71,2014-04-22,2014-05-06,2014-05-02,2,87.37,Tambee,763 Northview Center,Saint Ann’s Bay,,,Jamaica
393,132,16,2014-04-08,2014-04-22,2014-04-18,1,58.98,Pixonyx,4 Birchwood Parkway,Panimbang,,,Indonesia
394,157,63,2014-05-29,2014-06-12,2014-06-08,2,81.67,Kimia,75487 Oak Valley Point,Orikhiv,,,Ukraine
395,834,81,2014-10-30,2014-11-13,2014-11-09,1,68.93,Gigabox,37 Badeau Avenue,Seke,,,China
396,418,30,2014-10-27,2014-11-10,2014-11-06,3,74.93,Jaxnation,1 Reindahl Place,Forssa,,,Finland
397,323,4,2014-10-31,2014-11-14,2014-11-10,3,39.87,Eayo,4235 Eggendart Park,Tombu,,,Sierra Leone
398,64,12,2014-06-24,2014-07-08,2014-07-04,1,62.51,Divape,80 Sommers Hill,Ngrambitan,,,Indonesia
399,294,75,2014-06-09,2014-06-23,2014-06-19,3,36.5,Trudeo,704 Luster Lane,Hebian,,,China
400,46,86,2014-04-04,2014-04-18,2014-04-14,3,59,Kaymbo,2 Vahlen Trail,Dallas,Texas,75205,United States
401,807,7,2014-07-21,2014-08-04,2014-07-31,3,67.79,Jaxspan,853 Westerfield Pass,Alta Gracia,,,Argentina
402,371,56,2014-04-17,2014-05-01,2014-04-27,3,31.28,Browseblab,184 Anhalt Terrace,Agudos,,,Brazil
403,351,33,2013-12-05,2013-12-19,2013-12-15,2,23.66,Tazz,6043 Rieder Point,Xilinji,,,China
404,579,91,2014-02-24,2014-03-10,2014-03-06,2,33.11,Feedfish,63 Pankratz Lane,Lunas,,,Philippines
405,249,87,2014-05-19,2014-06-02,2014-05-29,1,20.35,Thoughtsphere,3 Macpherson Trail,Jinxiu,,,China
406,406,36,2014-05-12,2014-05-26,2014-05-22,1,15.87,Meeveo,544 Eastwood Lane,Presidente Prudente,,,Brazil
407,875,87,2014-06-09,2014-06-23,2014-06-19,3,29,Meevee,533 Burrows Road,Kawakawa,,,New Zealand
408,121,54,2014-10-22,2014-11-05,2014-11-01,2,47.2,Oyoyo,5 Anthes Lane,Yuntan,,,China
409,525,23,2013-12-28,2014-01-11,2014-01-07,1,59.72,Centizu,9777 Dexter Drive,Voloshka,,,Russia
410,183,38,2014-04-14,2014-04-28,2014-04-24,2,32.08,Rhybox,6 Granby Way,Knin,,,Croatia
411,879,55,2014-05-30,2014-06-13,2014-06-09,2,70.93,Aimbu,24622 Katie Pass,Tugu,,,Indonesia
412,420,26,2014-07-30,2014-08-13,2014-08-09,2,18.26,Midel,452 Westridge Circle,Utama Wetan,,,Indonesia
413,516,8,2014-06-23,2014-07-07,2014-07-03,3,74.57,Youbridge,17 Old Shore Pass,Katakwi,,,Uganda
414,816,96,2014-03-23,2014-04-06,2014-04-02,1,62.38,Wikibox,6 Esker Court,Kanluran,,,Philippines
415,694,18,2014-08-28,2014-09-11,2014-09-07,3,36.27,Livetube,32928 Kedzie Pass,Al Khawkhah,,,Yemen
416,434,11,2014-05-06,2014-05-20,2014-05-16,1,21.53,Shuffledrive,2857 Mandrake Pass,Malaga,Andalucia,29005,Spain
417,656,7,2014-10-13,2014-10-27,2014-10-23,2,73.95,Yakidoo,67369 Delladonna Way,Kalinovo,,,Russia
418,732,81,2013-12-31,2014-01-14,2014-01-10,1,45.9,Devpulse,05448 Mcguire Circle,Creil,Picardie,60109 CEDEX 1,France
419,335,84,2014-02-14,2014-02-28,2014-02-24,3,29.66,Voonder,15 Hauk Terrace,Menzel Jemil,,,Tunisia
420,55,89,2014-11-03,2014-11-17,2014-11-13,2,35.96,Babblestorm,185 Utah Circle,Xingguo,,,China
421,128,31,2014-01-23,2014-02-06,2014-02-02,1,89.82,Thoughtsphere,14 Meadow Vale Center,Rushanzhai,,,China
422,904,70,2014-03-06,2014-03-20,2014-03-16,2,74.42,Skipfire,37819 Fieldstone Hill,Vanimo,,,Papua New Guinea
423,880,79,2014-10-29,2014-11-12,2014-11-08,2,91.8,Rhynoodle,407 Blue Bill Park Park,Taihe,,,China
424,910,98,2014-09-16,2014-09-30,2014-09-26,3,90.06,Fatz,0 Oakridge Point,Tongshanxiang,,,China
425,847,91,2014-03-27,2014-04-10,2014-04-06,3,85.77,Jamia,870 Fairfield Hill,Moutnice,,,Czech Republic
426,887,19,2014-10-08,2014-10-22,2014-10-18,2,43.43,Kwilith,1869 Fair Oaks Point,Zhamog,,,China
427,146,72,2014-01-15,2014-01-29,2014-01-25,3,84.29,Oloo,4924 Vidon Point,Okulovka,,,Russia
428,277,19,2014-10-16,2014-10-30,2014-10-26,2,13.13,Youbridge,678 Shelley Pass,Muang Xay,,,Laos
429,642,47,2014-10-07,2014-10-21,2014-10-17,1,12.62,Divape,38888 Duke Pass,Đoan Hùng,,,Vietnam
430,497,77,2013-12-30,2014-01-13,2014-01-09,2,24.7,Photobean,95710 Carpenter Crossing,Liandu,,,China
431,759,64,2014-09-13,2014-09-27,2014-09-23,3,28.55,Lajo,73695 Dottie Court,Miao’ergou,,,China
432,361,70,2014-01-17,2014-01-31,2014-01-27,1,20.21,Mydo,42353 Shasta Pass,Rajsko,,,Poland
433,860,9,2014-07-12,2014-07-26,2014-07-22,1,8.15,Avaveo,059 Maple Wood Street,Jindaoxia,,,China
