OrderID,ProductID,UnitPrice,Quantity,Discount
1565,510,61.99,5,0.51
5240,229,74.88,10,0.2
7266,506,28.09,6,0.31
7291,579,92.09,6,0.69
6680,420,89.43,9,0.91
1573,615,49.38,1,0.29
2937,638,99.93,3,1
2099,181,8.14,2,0.33
5680,455,19.42,7,0.87
3773,65,23.49,3,0.58
4071,172,88.98,3,0.12
6536,56,75.85,7,0.2
5400,754,78.69,4,0.41
1906,166,27.61,5,0.57
1631,285,8.13,8,0.71
2075,679,76.93,10,0.74
2787,560,12.27,9,0.25
3654,523,15.55,3,0.1
7503,6,25.99,7,0.41
810,292,66.26,10,0.42
5124,66,19.47,7,0.11
5218,477,25.82,9,0.35
7256,24,80.13,2,0.73
2771,53,3.87,5,0.71
692,683,20.4,8,0.36
6391,268,98.09,8,0.54
7171,116,30.91,4,0.05
2155,66,53.86,10,0.72
5276,96,12.95,5,1
7926,48,8.76,4,0.2
2862,629,34.92,8,0.3
7692,510,2.42,6,0.09
4150,663,11.83,7,0.8
3997,198,68.84,9,0.91
218,524,77.72,7,0.07
5229,713,75.36,4,0.47
1557,681,92.74,4,0.24
6171,399,67.67,6,0.82
4909,295,33.77,3,0.17
6577,159,37.05,3,0.89
2797,426,44.46,3,0.88
3306,501,59.74,7,0.56
4482,767,4.94,6,0.66
5279,205,17.81,10,0.11
3527,105,66.49,9,0.71
105,732,79.86,10,0.29
5877,630,40.36,6,0.4
2172,280,17.05,5,0.05
6968,729,40.8,10,0.49
244,398,89.69,3,0.5
4496,450,51.86,1,0.78
4616,101,52.23,9,0.6
5126,214,79.55,3,0.38
1404,474,80.96,1,0.18
4526,163,38.02,1,0.1
7900,459,47.8,7,0.2
3092,541,47.59,3,0.94
3252,610,34.86,7,0.39
5649,422,49.34,3,0.73
2082,449,6.53,7,0.64
632,630,18.67,2,0.69
2502,723,11.19,1,0.79
1841,66,18.33,1,0.04
1484,46,70.84,10,0.95
1221,626,50.57,4,0.54
5470,634,76.21,7,0.65
3547,145,46.92,3,0.6
7818,731,13.56,5,0.88
1209,35,2.25,4,0.75
1364,168,10.29,4,0.89
2986,229,46.62,3,0.72
8076,702,83.56,8,0.38
4348,108,38.29,7,0.28
2111,379,26.1,5,0.71
2034,25,5.62,9,0.03
1191,538,42.25,3,0.42
6806,186,79.1,3,0.94
19,592,1.75,7,0.94
5376,563,30.24,2,0.36
3043,530,28.68,10,0.2
2627,348,34.32,4,0.65
2020,5,95.62,3,0.98
2604,641,37.29,6,0.83
7943,358,31.69,5,0.98
2118,41,79.67,5,0.66
4718,303,98.63,3,0.87
7920,217,90.51,3,0.38
6663,452,99.77,10,0.76
2892,318,21.59,4,0.53
7872,203,12.62,6,0.86
978,664,67.63,9,0.66
2240,451,43.55,8,0.58
2565,636,91.21,4,0.36
2194,199,75.02,8,0.88
5213,304,47.65,3,0.24
5619,279,71.19,3,0.06
197,757,19.05,7,0.22
4832,144,47.83,3,0.61
873,119,74.21,6,0.35
5631,210,49.26,10,0.84
5888,756,91.48,8,0.94
3621,233,55.29,5,0.77
1791,111,69.89,7,0.12
1790,394,88.77,4,0.17
5909,82,71.21,7,0.82
23,725,93.48,3,0.56
6457,768,69.63,8,0.57
7201,71,32.85,8,0.12
4049,515,32.17,6,0.99
5893,445,26.48,2,0.99
3223,646,32.56,8,0.56
2990,99,99.06,4,0.46
4978,633,26.01,6,0.82
5008,603,48.96,8,0.13
6009,174,72.25,5,0.31
8198,35,69.38,4,0.84
2121,573,77.76,7,0.9
5560,529,53.85,4,0.28
2642,715,18.46,1,0.41
7626,108,57.25,5,0.33
5981,256,9.58,3,0
3270,690,39.58,10,0.22
5826,340,13.06,3,0.68
4114,167,47,6,0.27
1165,623,90.64,3,0.74
146,650,92.07,10,0.74
7760,135,84.82,1,0.01
5229,295,62.4,7,0.79
6434,253,64.61,2,0.76
1422,447,22.06,3,0.22
3206,667,38.06,6,0.88
6758,463,87.56,9,0.53
1836,593,18.15,4,0.01
2022,581,65.75,1,0.83
6127,293,77.22,7,0.12
3742,322,88.95,4,0.32
7848,313,82.46,3,0.64
5085,136,30.27,9,0.31
6704,266,24.46,9,0.18
2986,604,53.77,4,0.89
586,475,30.88,1,0.1
7503,184,36.54,2,0.88
2566,616,19.94,5,0.24
7685,645,29.29,10,0.13
7373,635,19.55,1,0.46
8012,623,19.15,5,0.7
1945,291,52.06,9,0.12
959,745,51.34,6,0.65
7317,96,45.87,5,0.03
6776,544,40.33,1,0.3
155,69,57.97,9,0.13
1598,377,41.67,6,0.72
7356,179,35.87,7,0.91
6048,741,15.36,5,0.07
7010,525,2.54,6,0.53
1927,644,73.73,9,0.61
5852,542,14.73,9,0.08
2528,628,91.26,2,0.79
7675,193,48.93,6,0.4
4054,545,6.36,6,0.79
2200,325,77.52,2,0.72
7271,208,9.24,7,0.19
7637,620,20.77,3,0.13
2402,47,87.93,9,0.32
970,55,90.23,4,0.05
790,737,44.64,9,0.31
2396,582,38.02,1,0.05
2944,44,19.71,10,0.22
3032,354,17.73,5,0.96
5249,471,92.77,10,0.21
4655,760,91.56,3,0.26
6889,279,90.86,4,0.05
5137,480,84.73,7,0.63
642,139,56.27,7,0.86
4567,128,92.43,1,0.43
6363,52,88.09,1,0.36
3536,402,77.47,9,0.5
1990,22,32.56,1,0.88
7443,456,8.33,7,0.03
118,769,95.99,8,0.87
5642,648,84.77,4,0.35
3315,667,77.7,8,0.1
5545,333,44.2,3,0.62
6174,333,5.34,9,0.32
6192,100,84.7,7,0.63
680,38,51.81,3,0.27
7124,227,90.83,3,0.27
6003,380,19.53,2,0.1
4407,414,44.84,9,0.39
5649,751,41.3,7,0.35
1617,612,16.58,6,0.43
6863,42,59.81,2,0.45
4669,563,86.91,1,0.22
1533,567,75.73,8,0.91
1136,519,42.4,10,0.83
3580,695,91.8,9,0.67
513,745,19.88,3,0.1
2332,710,37.38,2,0.93
7919,281,85.36,6,0.44
307,590,42.46,7,0.19
969,110,61.64,6,0.13
5542,279,6.28,4,0.19
378,452,53.35,2,0.31
6599,161,28.15,7,0.93
4232,249,12.94,6,0.53
4740,359,72.29,3,0.55
560,607,63.25,2,0.08
5110,311,11.78,8,0.96
1239,304,50.26,10,0.7
5000,6,23.7,5,0.68
5774,626,38.68,3,0.55
4998,58,96.16,2,0.26
6236,417,21.83,7,0.26
831,410,95.23,2,0.5
3682,263,36.02,2,0.48
4704,401,91.6,9,0.42
6277,131,12.94,4,0.88
6411,322,75.15,8,0.93
7061,331,92.46,1,0.18
4659,83,45.77,6,0.44
574,740,98.48,2,0.92
7203,13,14.32,1,0.68
1006,370,75.59,3,0.68
3120,541,17.96,7,0.5
7132,430,7.85,8,0.52
7865,386,2.53,2,0.79
4933,275,77.32,3,0.81
5073,748,14.15,1,0.83
2787,367,7.89,10,0.67
5258,426,64.27,7,0.64
8047,114,16.29,3,0.76
348,211,83.1,1,1
3468,120,47.39,6,0.09
3455,315,44.35,3,0.08
6218,476,69.65,7,0.06
415,617,82.65,1,0.5
6125,190,83.08,6,0.87
5398,127,99.26,3,0.33
8054,213,94.79,2,0.04
2626,576,7.76,9,0.64
3483,396,59.44,6,0.47
1781,371,24.71,3,0.72
4276,57,22.12,7,0.05
7132,197,44.07,9,0.62
2270,459,96.87,1,0.87
7588,429,49.15,2,0.99
4781,698,51.36,10,0.2
4520,628,55.7,10,0.87
6886,464,73.63,10,0.99
6782,350,54.27,8,0.06
6532,731,22.43,10,1
5591,63,60.06,6,0.11
369,259,74.23,4,0.74
356,116,4.92,9,0.25
2961,570,45.76,1,0.31
1192,45,22.26,1,0.14
831,752,87.74,6,0.47
106,306,99.38,5,0.97
4771,141,70.58,6,0.42
8293,504,67.96,2,0.79
4856,179,79.53,9,0.51
1093,252,77.92,5,0.21
104,612,21.07,4,0.24
1969,625,18.96,9,0.84
8166,36,29.32,10,0.91
713,500,54.92,2,0.5
3028,476,67.32,8,0.6
1678,680,71.68,10,0.34
7163,332,29.34,9,0.44
6808,522,61.29,4,0.77
1934,746,4.58,8,0.86
6963,427,74.64,3,0.94
2278,190,92.6,9,0.1
1441,715,47,9,0.7
4976,441,52.4,1,0.19
796,690,24.11,4,0.57
6649,479,63.13,4,0.74
510,388,35.75,4,0.95
4918,207,22.28,3,0.07
2147,14,17.76,7,0.81
1854,300,85.83,9,0.68
3319,136,21.07,8,0.35
5439,769,62,10,0.19
7115,187,15.56,6,0.7
7946,183,93.99,3,0.04
2693,191,22.91,8,0.53
3471,465,52.58,9,0.25
1351,619,66.72,3,0.44
4250,231,86.13,2,0.94
8068,230,90.63,6,0.01
754,646,19.71,3,0.74
4362,693,85.69,3,0.21
1390,146,13.5,1,0.2
7353,3,14.41,6,0.82
4479,309,16.87,7,0.85
7618,56,13.48,6,0.25
1652,316,3.64,2,0.75
1479,305,19.27,3,0.99
7738,692,76.96,3,0.57
453,82,28.76,2,0.22
5724,417,14.26,5,0.2
5018,403,66.78,1,0.82
9,192,7.25,7,0.1
4803,572,67.12,5,0.83
3543,574,83.09,2,0.44
4486,374,66.01,6,0.45
4247,381,51,5,0.86
6133,632,74.33,8,0.96
5862,499,19.83,10,0.01
4794,557,25.12,4,0.81
5798,358,10.98,3,0.41
8055,716,25.44,2,0.05
4346,96,46.94,5,0.92
42,179,11.31,6,0.49
8159,181,80.49,1,0
4511,488,68.76,6,0.93
6798,241,11.4,2,0.15
2102,193,48.8,9,0.59
4305,445,18.04,1,0.1
7807,265,56.73,1,0.52
731,699,35.67,3,0.31
6638,464,31.07,8,0.2
3050,41,5.44,3,0.15
5719,544,5.1,1,0.78
3179,741,67.65,8,0.56
5253,382,56.67,9,0.13
6606,523,14.24,7,0.26
1654,442,71.06,4,0.07
4896,114,1.43,5,0.14
1762,484,70.14,10,0.15
2339,32,43.28,10,0.36
3720,667,68.48,4,0.56
7999,448,14.45,4,0.79
7714,602,12.47,10,0.32
4311,419,31.23,2,0.7
7004,119,88.64,1,0.26
1860,436,79.06,10,0.52
3195,249,96.91,6,0.87
7660,324,9.53,6,0.39
5664,149,47.44,7,0.2
2266,4,37.68,6,0.44
219,258,21.78,7,0.12
3093,37,27.56,8,0.56
6104,247,53.68,7,0.82
4192,55,94.12,8,0.13
5474,611,82.05,6,0.96
6924,72,55.71,10,0.78
3193,248,65.42,5,0.58
2797,14,96.42,8,0.28
2957,180,57.72,9,0.46
7154,525,68.84,9,0.96
7211,106,91.13,6,0.22
1132,724,10.61,6,0.93
4480,763,18.36,1,0.22
6,157,17.91,8,0.03
35,530,80.02,2,0.79
3295,381,76.53,3,0.95
7123,160,82.95,3,0.87
750,358,10.52,2,0.28
3765,274,89.1,2,0.98
1758,329,92.64,5,0.88
5784,631,39.47,8,0.49
4582,200,14.27,8,0.96
6863,114,51.82,2,0.6
7336,572,92.5,9,0.11
7017,461,45.28,1,0.89
8264,708,39.67,3,0.16
7740,250,95.11,8,0.65
2780,690,81.88,9,0.01
7202,152,14.54,2,0.44
3669,525,73.9,9,0.59
3943,225,93.38,9,0.32
8227,361,42.73,7,0.56
7528,657,2.71,8,0.29
7153,439,91.2,6,0.02
5334,151,70.67,5,0.66
5160,583,14.1,2,0.91
592,545,12.64,9,0.03
2704,724,79.91,8,0.38
819,718,2.03,8,0.89
6659,428,67.28,6,0.15
1249,281,78.93,7,0.14
7442,240,30.6,10,0.87
1200,290,68.62,5,0.1
6228,159,99.12,5,0.4
3552,557,85.46,6,0.94
934,242,83.1,9,0.2
568,162,50.94,8,0.26
5319,592,77.07,4,0.39
517,214,37.47,9,0.55
4951,739,9.47,7,0.91
2998,647,99.4,9,0.41
5398,62,23.74,9,0.38
3667,155,86.96,3,0.25
3785,476,7.01,4,0.97
1785,627,48.28,1,0.92
2271,740,93.39,1,0.72
5002,585,17.99,5,0.05
537,622,99.34,1,0.22
6334,533,81.82,9,0.3
7540,734,22.57,1,0.35
7170,99,84.86,1,0.34
6684,692,11.33,1,0.23
7768,165,80.38,10,0.03
412,396,93,8,0.5
6376,439,99.02,10,0.7
6179,177,32.2,4,0.76
2335,517,64.64,6,0.12
634,647,89.4,7,0.22
2956,394,97.81,4,0.47
6424,237,60.04,3,0.86
6420,72,76.9,8,0.99
7502,691,16.88,10,0.8
581,714,27.35,3,0.98
5718,600,38,9,0.24
514,388,10.78,1,0.08
2646,154,56.74,1,0.38
5290,274,81.73,5,0.57
1346,101,54.4,6,0.44
5054,494,59.46,2,0.01
3185,264,87.05,5,0.64
4062,647,93.3,8,0.98
4954,135,86.89,3,0.47
1043,112,57.61,9,0.71
8043,320,67.94,3,0.84
3181,622,90.25,3,0.86
1066,693,4.15,8,0.01
227,618,63.79,8,0.5
7640,376,44.73,7,0.83
700,652,3.38,6,0.5
3296,66,64.32,1,0.18
1579,279,53.56,5,0.25
5279,543,4.95,1,0.53
8145,753,67.75,8,0.98
260,472,22.47,8,0.54
7046,459,19.84,7,0.17
2990,44,97.41,6,0.71
3563,175,32.95,8,0.41
2614,134,8.34,4,0.79
6440,437,84.15,3,0.45
3271,232,43.28,9,0.93
490,111,63.62,9,0.31
105,563,88.11,8,0.94
5307,715,38.02,10,0.15
5332,191,97.75,4,0.61
7116,113,74.48,6,0.58
4254,352,39.06,2,0.98
2022,264,2.7,1,0.73
3156,14,23.08,5,0.72
2725,229,49.85,1,0.82
3454,101,28.9,9,0.7
455,20,63.45,8,0.93
4228,466,75.15,5,0.22
1712,708,84.93,2,0.81
5914,696,98.18,7,0.09
5955,214,91.82,1,0.85
6810,97,79.84,5,0.24
800,114,91.27,1,0.83
6673,527,2.6,9,0.18
7157,217,40.72,7,0.09
6590,12,18.81,7,0.49
1680,349,66.46,9,0.48
2872,420,46.1,4,0.08
6086,173,87.88,2,0.21
5700,66,9.58,9,0.59
1932,259,91.55,5,0.05
5758,711,59.65,5,0.66
4815,190,92.04,3,0.05
6571,395,61.78,6,0.5
2715,49,22.54,9,0.58
5513,515,90.44,1,0.15
3873,684,84.5,3,0.78
7488,63,97.85,9,0.46
6688,753,42.6,10,0.36
1107,590,67.64,2,0.59
6222,430,27.76,7,0.23
700,290,31.29,4,0.76
7446,228,57.22,6,0.59
4256,331,84.7,4,0.39
1855,594,31.11,5,0.33
4555,247,62.84,1,0.78
7058,263,16,8,0.92
1776,590,21.44,9,0.37
5889,220,3.87,6,0.02
3963,609,72.77,9,0.89
6813,764,17.89,4,0
5447,589,16.6,10,0.88
7692,483,32.5,2,0.34
8235,436,78.96,9,0.71
818,658,19.14,2,0.41
8065,380,64.54,7,0.2
1906,276,74.62,6,0.59
1225,763,50.62,5,0.77
1837,424,61.37,6,0.77
5995,389,96.07,6,0.76
5841,674,76.83,4,0.2
163,531,31.37,5,0.98
2211,39,18.55,7,0.2
6502,379,9.3,7,0.03
757,570,88.93,6,0.53
7885,464,13.76,8,0.74
3574,594,82.34,8,0.5
2737,770,19.87,9,0.71
2035,78,24.89,5,0.15
7504,467,1.43,9,0.66
570,363,52.69,1,0.47
587,656,71.86,10,0.33
6707,601,25.88,9,0.02
4832,12,61.56,9,0.65
5246,287,41.42,3,0.85
5425,549,47.92,2,0.39
3247,66,5.47,9,0.04
834,653,32.33,5,0.41
3372,478,27.32,1,0.24
6647,586,24.44,6,0
1717,335,24.59,7,0.42
5750,52,26.91,6,0.26
3112,547,5.93,4,0.54
3761,336,33.9,8,0.42
1593,141,12.33,5,0.4
1843,480,48.46,1,0.01
2673,532,90.4,4,0.58
4345,746,15.72,7,0.16
8194,664,42.08,6,0.21
6019,330,88.89,10,0.63
717,182,30.89,9,0.26
7932,519,97.2,5,0.77
6370,658,12.71,8,0.13
3396,152,69.15,8,0.27
6658,85,62.37,6,0.74
1969,188,24.79,3,0.96
2775,679,19.27,8,0.92
1237,319,87.56,8,0.91
3478,327,28.96,10,0.81
1838,12,99.8,9,0.88
2037,710,1.59,8,0.47
896,298,32.71,9,0.13
4070,615,78.48,8,0.91
5543,43,70.02,1,0.05
3249,620,70.98,9,0.4
5802,497,52.54,9,0.13
1216,401,1.92,4,0.49
6828,723,47.74,3,0.9
1650,4,80.95,4,0.18
5349,166,10.91,6,0.55
907,422,17.36,6,0.87
4821,113,54.53,1,0.25
6169,141,52.2,4,0.29
2317,675,79.08,6,0.95
5975,602,40.11,2,1
2303,297,23.45,7,0.05
6053,196,81.81,7,0.7
8100,416,81.08,3,0
1760,269,77.36,6,0.07
8007,397,24.59,1,0.08
7201,745,28.86,1,0.71
3009,47,30.87,1,0.39
3870,15,59.41,6,0.66
1286,81,57.41,9,0.9
7303,308,7.49,8,0.85
1145,597,43.82,6,0.42
6813,135,5.64,2,0.57
5368,754,86.2,4,0.56
581,721,12.44,6,0.61
3736,322,38.34,3,0.1
3627,426,41.86,6,0.9
2659,332,21.84,8,0.88
3573,184,45.43,9,0.99
2535,645,79.58,10,0.98
1646,444,82.04,8,0.03
1820,6,83.84,8,0.91
3922,211,66.02,3,0.45
2763,360,76.49,10,0.51
3285,522,58.17,5,0.76
4611,701,74.81,2,0.56
5348,201,20.02,1,0.36
8116,448,99.2,8,0.58
2602,768,75.7,10,0.96
2403,400,87.11,5,0.01
1646,592,91.55,8,0.83
425,410,54.46,3,0.73
1115,516,90.84,5,0.97
6928,522,98.46,7,0.19
4064,572,71.03,7,0.03
4317,93,46.18,1,0.79
5388,606,58.69,3,0.08
7494,440,9.81,4,0.22
3058,629,59.42,6,0.59
4789,619,34.39,5,0.24
4782,263,25.63,1,0.53
2005,469,8.01,10,0.72
6742,56,10.91,5,0.05
3230,312,42.55,8,0.12
6067,80,36.56,10,0.59
801,304,15.71,7,0.78
2340,303,8.18,7,0.55
6677,174,23.95,3,0.8
5768,624,25.28,8,0.86
4325,607,12.4,4,0.13
7982,207,80.5,6,0.52
3595,623,48.55,1,0.11
2757,43,53.94,6,0.6
7,209,82.62,3,0.53
5828,366,72.42,10,0.37
97,251,66.21,5,0.56
2753,746,13.03,10,0.73
6710,445,77.66,6,0.88
7223,769,71.24,10,1
989,664,47.44,7,0.86
1442,541,93.03,3,0.95
1225,99,81.79,4,0.07
5032,400,8,9,0.79
339,27,1.48,8,0.54
664,514,61.66,2,0.95
581,5,93.5,6,0.62
5328,602,15.65,8,0.85
3545,249,8,3,0.48
1332,390,30.98,3,0.05
7726,295,40.32,6,0.59
7161,90,59.81,10,0.63
5104,577,29.35,2,0.97
6045,421,29.72,7,0.79
4031,143,19.18,5,0.82
810,68,57.86,3,0.45
5672,182,16.19,7,0.35
6169,650,30.3,1,0.23
6254,414,44.74,8,0.44
5793,158,96.2,2,0.03
7507,741,74.91,9,0.8
3043,172,41.63,2,0.38
1338,164,67.06,10,0.88
5270,181,12.08,8,0.58
5198,348,27.01,3,0.66
6112,444,27.49,5,0.16
2308,529,90.53,7,0.88
754,368,60.01,8,0.41
5876,103,66.57,5,0.19
886,31,76.78,10,0.75
3357,331,48.38,6,0.05
3297,124,28.32,6,0.38
4984,132,83.78,4,0.35
719,255,77.8,4,0.62
6459,658,43.28,9,0.97
3432,119,30.55,10,0.28
7317,426,13.62,7,0.42
7672,117,78.97,5,0.34
7450,475,25.78,9,0.86
3360,324,73.81,5,0.38
6315,552,40.5,2,0.51
5144,291,63.41,6,0.78
5473,318,62.74,10,0.78
8157,249,60.85,7,0.8
5298,214,16.48,10,0.67
2248,732,87.52,2,0.73
6743,610,61.68,9,0.28
8142,563,26.39,4,0.24
1519,194,32.39,10,0.4
7066,147,20.97,5,0.83
5788,550,20.83,6,0.54
215,647,8.3,2,0.95
4296,414,29.85,8,0.68
4050,466,53.25,10,0.58
7489,107,91.58,9,0.71
7408,561,22.11,4,0.27
7631,579,44.27,7,0.74
394,652,7.03,5,0.88
3991,194,98.58,9,0.97
4333,634,20.61,4,0.18
1000,32,28.53,9,0.67
1939,18,1.4,1,0.48
440,502,35.68,6,0.71
6627,102,60.75,3,0.23
5549,186,37.86,9,0.03
377,444,85.42,8,0.62
3173,316,32.7,5,0.47
1835,67,81.47,9,0.25
211,715,40.13,6,0.92
2083,11,65.93,10,0.5
5946,62,30.84,6,0.89
1470,741,64.36,3,0.02
5870,341,45.23,9,0.85
2288,427,76.37,10,0.53
3670,446,71.62,7,0.53
8106,633,26.92,10,0.57
4759,322,51.6,9,0.59
7437,522,5.85,4,0.22
1570,654,22.94,2,0.31
2511,132,45.44,4,0.83
7858,617,58.02,8,0.44
1780,699,44.59,6,0.17
4430,386,15.68,4,0.48
5822,570,46.26,2,0.13
2959,620,43.2,10,0.47
653,40,12.77,5,0.17
4114,19,79.94,1,0.47
6545,244,21.61,1,0.52
2360,131,40.9,8,0.5
6865,205,51.06,10,0.64
1642,17,8.6,3,0.07
871,530,52.23,6,0.33
3179,477,96.78,7,0.04
5963,229,28.74,5,0.4
2043,118,37.78,3,0.25
2348,700,58.11,1,0.5
2683,224,50.25,3,0.24
3639,633,95.49,6,0.05
2522,558,27.68,2,0.95
5152,194,8.13,4,0.5
2682,711,74.98,7,0.9
5455,65,86.17,5,0.38
2238,621,30.25,5,0.45
2419,614,22.84,3,0.65
5385,416,80.21,6,0.81
5893,307,1.69,4,0.77
6247,432,7.48,4,0.51
4558,76,87.1,5,0.33
6158,377,72.66,1,0.64
8149,267,74.52,5,0.81
7487,307,16.56,10,0.3
5801,639,68.34,1,0.39
6298,535,4.61,4,0.73
2251,171,39.75,6,0.73
8297,124,33.52,5,0.41
4426,119,64.64,7,0.12
1589,212,37.72,3,0.35
4463,730,22.63,3,0.07
3393,698,31.2,4,0.66
5290,125,69.87,2,0.38
4736,729,44.09,3,0.84
2600,31,86.64,4,0.42
2100,412,14.09,2,0.72
3989,464,33.12,6,0.65
7988,152,84.33,8,0.6
8092,759,23.27,1,0.13
6095,185,72.28,6,0.13
4285,61,73.95,7,0.5
5737,657,78.49,6,0.43
2211,116,58.34,10,0.57
1773,660,22.97,6,0.77
5976,157,9.59,5,0.8
7902,697,96.14,10,0.15
1028,10,94.21,5,0.15
6834,202,46.78,9,0.73
5451,750,45.26,4,0.82
750,81,81.89,8,0.09
3398,479,54.88,4,0.28
4949,25,37.81,3,0.7
2767,682,96.04,10,0.97
2701,167,36.43,4,0.84
6326,630,61.77,1,0.28
1174,357,24.78,6,0.12
5352,417,64.51,7,0.21
1195,7,72.07,4,0.72
6387,236,46.25,1,0.3
3825,458,48,1,0.61
4910,675,10.73,6,0.46
5476,315,64.44,5,0.23
5822,371,54.07,1,0.5
5500,56,2.23,1,0.57
3625,756,37.13,1,0.77
7118,438,38.87,10,0.5
1180,117,11.37,6,0.01
4494,216,88.59,6,0.62
1282,577,12.6,1,0.31
6772,355,63.37,10,0.01
2759,414,47.13,3,0.52
4368,483,36.36,9,0.84
4261,323,62.26,6,0.43
7679,77,44.52,10,0.41
5974,487,79,6,0.68
1854,586,33.65,9,0
6529,765,91.76,3,0.73
4814,532,20.49,7,0.59
3626,621,91.51,8,0.36
1157,739,48.92,4,0.14
6721,408,27.75,10,0.43
4280,96,87.38,4,0.5
1577,196,39.47,6,0.63
6116,188,5.19,9,0.82
3542,587,98.15,10,0.54
5831,679,41.9,10,0.26
2953,134,51.12,5,0.56
2669,732,24.17,10,0.09
973,50,89.16,5,0.91
382,240,81.62,1,0.69
4489,586,4.75,2,0.48
5202,564,70.48,9,0.53
1029,107,91.94,8,0.88
2509,90,61.51,7,0.24
1627,514,72.25,5,0.44
5607,535,19.85,4,0.22
1118,382,21.28,2,0.29
2325,417,43.82,2,0.99
6401,574,11.98,3,0.49
6358,734,49.27,2,0.38
4851,447,51.92,4,0.03
4439,503,17.2,7,0.89
4205,1,53.66,10,0.04
3583,511,65.72,4,0.02
6408,477,55.52,4,0.82
347,234,67.34,7,0.71
6914,391,16.52,3,0.4
5981,505,97.91,5,0.49
549,736,53.86,10,0.47
3388,404,49.48,8,0.94
5842,165,19.97,3,0.21
3340,343,89.91,7,0.13
7286,172,75.4,4,0.79
3940,639,79.54,3,0.43
3018,57,94.8,10,0.48
7633,182,89.14,1,0.01
3767,79,33.73,8,0.58
7577,675,63.19,3,0.64
573,730,40.91,6,0.34
5828,520,92.64,6,0.47
1877,270,95.01,1,0.88
7691,66,14.52,6,0.96
3102,79,34.88,6,0.56
1052,640,36.72,8,0.26
4828,148,70.82,2,0.91
2371,370,6.29,5,0.37
5029,36,65.89,2,0.36
6090,705,43.3,8,0.22
6226,742,3.55,10,0.58
687,593,18.43,5,0.05
3361,54,24.37,6,0.66
1060,452,37.26,5,0.6
2592,488,24.64,7,0.52
4866,100,97.96,6,0.7
5207,61,57.6,8,0.83
619,92,2.71,2,0.94
7497,109,51.93,8,0.18
134,558,72.08,2,0.09
1236,347,38.41,4,0.94
2978,286,3.51,10,0.04
2151,368,11.59,7,0.93
323,111,89.26,9,0.14
5718,282,28.03,5,0.65
5702,680,53.25,2,0.57
7980,577,55.79,1,0.94
6179,252,52.99,4,0.96
698,582,77.43,8,0.12
2093,428,54.16,2,0.71
1088,737,20.08,7,0.05
2840,284,75.58,1,0.5
6481,562,52.42,9,0.66
2813,586,76.62,1,0.65
3213,139,18.32,5,0.98
1966,325,72.49,1,0.55
2761,669,46.36,9,0.74
7393,194,24.27,7,0.18
964,251,16.36,2,0.25
5358,532,41.46,3,0.85
7302,37,98.47,9,0.54
4186,625,47.3,2,0.33
4441,769,73.83,4,0.08
8131,464,18.29,10,0.82
3151,308,59.16,2,0.11
5729,481,54.48,4,0.63
4320,138,54.33,7,0.2
7891,729,14.43,10,0.81
3673,390,44.15,4,0.09
7488,488,24.51,5,0.28
5700,293,17.08,5,0.62
5723,393,37.13,7,0.43
7888,702,80.84,9,0.42
322,658,46.32,3,0.56
1299,33,94.23,9,0.71
5993,722,65.95,9,0.72
3990,574,40.51,5,0.82
1637,366,6.34,8,0.97
3712,171,26.45,7,0.32
5787,324,41.4,4,0.53
144,546,85.37,8,0.65
370,35,12.88,2,0.72
4727,138,16.24,10,0.7
1286,5,83.15,5,0.21
1815,416,16.53,9,0.22
6510,167,40.35,6,0.29
6762,305,44.02,8,0.03
362,174,13.27,1,0.29
1091,675,37.11,4,0.09
739,712,51.45,6,0.49
7253,763,20.03,7,0.99
8079,572,85.51,2,0.46
1992,707,40.09,8,0.27
577,279,22.22,7,0.32
3687,150,23.72,8,0
8144,685,5.77,10,0.84
8044,232,36.8,7,0.68
1656,371,26.9,1,0.77
7086,216,89.35,8,0.87
2750,313,89.58,1,0.58
791,729,49.44,2,0.9
4063,321,32.58,5,0.65
2636,441,39.21,8,0.52
7781,764,3.92,1,0.54
156,590,51.19,9,0.09
7695,348,42.01,10,0.44
7235,65,93.13,9,0.05
3160,560,72.12,2,0.79
4547,432,79.22,8,0.06
7325,156,16.11,3,0.22
5627,170,60.35,10,0.54
1319,224,55.38,5,0.82
3763,6,18.83,2,0.88
2298,81,7.75,7,0.52
874,555,77.12,5,1
280,648,2.35,5,0.27
2111,99,69.18,9,0.92
6644,79,86.44,8,0.07
6989,414,55.82,5,0.96
2492,212,54.62,1,0.94
1829,457,74.5,4,0.12
7113,588,71.75,4,0.96
7065,185,31.26,10,0.29
8080,173,93.4,2,0.3
4702,324,91.34,6,0.12
3485,573,32.03,2,0.55
1525,312,88.3,9,0.02
2280,279,33.52,10,0.69
6649,624,60.32,4,0.99
1857,513,7.91,10,1
6097,431,21.23,4,0.95
4852,649,47.3,8,0.56
1094,564,12.32,6,0.99
5115,684,80.41,9,0.76
2807,651,72.4,10,0.35
3774,677,96.59,6,0.45
7274,417,13.38,10,0.8
5658,511,63.63,1,0.08
3870,674,38,10,0.15
3551,419,44.55,9,0.98
8019,149,87.85,9,0.67
1510,424,72.76,9,0.14
4949,697,60.83,7,0.77
2364,257,65.96,3,0.45
4881,601,82.55,6,0.38
4162,562,22.97,2,0.3
4783,51,19.2,2,0.59
4246,301,64.38,3,0.71
2725,737,39.97,2,0.72
