TerritoryID,TerritoryDescription,RegionID
4868,Rukem,2
4869,Grahamstown,3
4870,Frederiksberg,4
4871,Jindui,2
4872,Cayungnan,1
4873,Fenghuang,3
4874,San Vicente,1
4875,Asopós,3
4876,Göteborg,1
4877,Cabra Figa,1
4878,Pantin,4
4879,Storvik,3
4880,Aldeia do Bispo,1
4881,Viimsi,1
4882,Liuxiang,4
4883,Manaloal,3
4884,Lamas,1
4885,Tirmiz,1
4886,Qigzhi,4
4887,Levin,2
4888,Wufeng,3
4889,Mangochi,3
4890,Kasimov,3
4891,Kelasuri,1
4892,Pailles,1
4893,Puerto Rico,3
4894,Kilkenny,3
4895,Denver,2
4896,Clermont-Ferrand,1
4897,Kapenguria,1
4898,Hexi,4
4899,Magbay,1
4900,Yuncao,1
4901,Khoa,2
4902,Zhuli,1
4903,Zhongshu,4
4904,Jerada,1
4905,Jetis,1
4906,Katuli,4
4907,Xiamujiao,3
4908,San Isidro de Lules,2
4909,Nabari,4
4910,Cerenti,2
4911,Liyuan,1
4912,Rakai,2
4913,Suva Reka,4
4914,Igir-igir,2
4915,Nantes,1
4916,Puerto López,2
4917,Borzoy,4
4918,Daeosin Satu,4
4919,Kota Kinabalu,4
4920,São Marcos da Serra,3
4921,Abbotsford,3
4922,Yamparáez,4
4923,Xiangrong,4
4924,Jamalteca,1
4925,Behābād,2
4926,Lagawe,4
4927,Jining,3
4928,Jevremovac,3
4929,Tilang,2
4930,Lazaro Cardenas,3
4931,Kstovo,3
4932,Ubiaja,4
4933,Shijiao,3
4934,Taman,4
4935,Roodepoort,2
4936,Xiema,3
4937,Yixingfu,4
4938,Sanyi,1
4939,Sidomakmur,4
4940,Baranti,2
4941,Ugra,4
4942,Dungloe,3
4943,Sierpc,1
4944,Jingyao,3
4945,Gaoshi,4
4946,Canaries,2
4947,Šipovo,1
4948,Leigao,3
4949,Lolayan,4
4950,Líbeznice,3
4951,Angoram,3
4952,Tiko,4
4953,Zhongxin,2
4954,Mor Laok,1
4955,Luotuo,4
4956,Kostryzhivka,3
4957,Cihaurbeuti,2
4958,Paris 08,4
4959,Fenglin,2
4960,Przelewice,3
4961,Zagórze,2
4962,Maia,4
4963,Dzięgielów,2
4964,Narowlya,2
4965,Kupahandap,1
4966,Vodnjan,2
4967,San Rafael Oriente,4
4968,Rapas,1
4969,Thành Phố Uông Bí,3
4970,Kampong Cham,4
4971,Novalja,3
4972,Capitán Bado,2
4973,Astromil,1
4974,Kabīrwāla,2
4975,Banepa,2
4976,Eha Amufu,4
4977,Putatbasiun,2
4978,Jiazi,4
4979,Kawaguchi,4
4980,Nizui,1
4981,Chodová Planá,2
4982,Bagadó,4
4983,Sovetskiy,2
4984,Sauce,4
4985,Menlou,2
4986,Hujigou,4
4987,Novovasylivka,4
4988,Jukui,1
4989,Jalgung,4
4990,Susapaya,1
4991,Negotin,1
4992,Yangkang,1
4993,Karanyowka,2
4994,Tijucas,1
4995,Birmingham,1
4996,Nularan,1
4997,Cangshi,4
4998,Pirapora,3
4999,San Lucas Tolimán,4
5000,Galván,4
5001,Ica,2
5002,Shiqiao,2
5003,Gempolan Wetan,3
5004,Kailahun,1
5005,Sindangrasa,1
5006,Kabanga,3
5007,Qionghai,2
5008,Prado,2
5009,Guaíba,1
5010,Dong’an,1
5011,Zouérat,1
5012,Canelas,1
5013,El Paso,2
5014,La Victoria,3
5015,Romanovo,3
5016,Kolbano,3
5017,Ica,1
5018,Jinhai,4
5019,Chimichagua,1
5020,Nagrak,1
5021,Studená,2
5022,Mogotes,4
5023,Yandang,3
5024,Leština,3
5025,Ballymahon,2
5026,Rueil-Malmaison,4
5027,Visconde do Rio Branco,3
5028,Báguanos,1
5029,Nurmijärvi,3
5030,Las Lajas,3
5031,Tulihe,1
5032,Belawang,4
5033,Nggalak,1
5034,Pinggan,4
5035,Kamsack,4
5036,Viga,4
5037,Červenka,1
5038,Maoming,3
5039,Divichibazar,1
5040,Fyllingsdalen,4
5041,Charlotte,1
5042,Datarnangka,4
5043,Laszki,1
5044,Dahao,4
5045,Kotabunan,2
5046,Santa Catalina,2
5047,Golovinskiy,4
5048,Semenivka,4
5049,Songnan,2
5050,Greda,2
5051,Passa Quatro,4
5052,Metallostroy,2
5053,Okpoma,1
5054,Fryazino,4
5055,Xincheng,2
5056,Sumberbatas,2
5057,San Vicente,2
5058,Cuijiaqiao,1
5059,Abbeville,2
5060,Taypano,1
5061,Tsul-Ulaan,3
5062,Leeuwarden,3
5063,Sathon,1
5064,Portela,3
5065,Xixia,3
5066,Santo Niño,2
5067,Sitularang Landeuh,4
5068,Bilicenii Vechi,2
5069,Wyszki,3
5070,Sandakan,3
5071,Arras,4
5072,Ambato,1
5073,Bromma,1
5074,Dongting,1
5075,Watergrasshill,2
5076,Chartres,4
5077,Neryungri,1
5078,Haolin,1
5079,Santa Luzia,3
5080,Pilar,1
5081,Selorejo,4
5082,Fermont,3
5083,Feteira Pequena,2
5084,Inderka,1
5085,Al Burayqah,2
5086,Nong Phok,2
5087,Mapiripán,4
5088,Wringinsari,1
5089,Jiubao,1
5090,Ciudad Bolivia,1
5091,Hlyboka,3
5092,København,3
5093,Gabao,1
5094,Cibangban Girang,1
5095,Yongfeng,4
5096,Budënnovsk,4
5097,Huipinggeng,2
5098,Copa,4
5099,Zhiqu,1
5100,Youdian,1
5101,Göteborg,1
5102,Palmas,1
5103,Yasothon,3
5104,Cipunglu,1
5105,Muranovo,4
5106,Wangmeng,3
5107,Malabar,2
5108,Golden,3
5109,Ribeira Grande,4
5110,Bekasi,2
5111,Nagano-shi,3
5112,Wanquan,3
5113,El Tabo,1
5114,Daxin,2
5115,Lajkovac,2
5116,Elena,4
5117,La Suiza,3
5118,Nobinobi,3
5119,Ciro Redondo,1
5120,Cabrela,3
5121,Koumac,1
5122,Västerås,1
5123,Buenavista,4
5124,Köln,3
5125,Chengbei,1
5126,Dengyue,4
5127,Hongyang,1
5128,Kiffa,2
5129,La Rochelle,2
5130,Haugesund,1
5131,Mataloko,4
5132,Nanzhao Chengguanzhen,4
5133,Sindangpanji,2
5134,Miasskoye,4
5135,Xinglong,3
5136,Kensington,4
5137,Itaporanga,4
5138,Bulacan,2
5139,Aldeia,2
5140,San Miguel Ixtahuacán,1
5141,Labelle,3
5142,Jardim,3
5143,Casma,1
5144,Osiedle-Nowiny,3
5145,Hamburg,4
5146,Granada,4
5147,Baguim do Monte,3
5148,Babakanbandung,3
5149,Kyenjojo,1
5150,Auxerre,1
5151,Wangtai,1
5152,Pskov,1
5153,Ballinroad,3
5154,Umeå,1
5155,Takeo,1
5156,Tarnogskiy Gorodok,2
5157,Balut,4
5158,Laojie,1
5159,Mohelno,2
5160,Qiaochong,2
5161,Villefranche-sur-Mer,3
5162,Bamnet Narong,4
5163,La Asunción,4
5164,Évry,1
5165,Bordeaux,4
5166,Skalbmierz,4
5167,Kruševica,3
5168,Granada,3
5169,Doushaguan,1
5170,Xichuan,3
5171,Mateur,2
5172,Houxi,4
5173,Huntington,2
5174,Ryazan’,2
5175,Shengshan,1
5176,Szelków,2
5177,Baton Rouge,1
5178,Gubengairlangga,3
5179,Ergong,2
5180,Babakanbungur,2
5181,Daoxu,3
5182,Talavera,1
5183,Daguma,2
5184,Svalöv,2
5185,Vuokatti,2
5186,Francistown,2
5187,Rueil-Malmaison,3
5188,Libon,4
5189,Facatativá,3
5190,Kazan,3
5191,Kebili,4
5192,Washington,4
5193,Bromma,4
5194,Kansas City,1
5195,Taytayan,2
5196,Salgado,1
5197,Shazhenxi,1
5198,Nova Petrópolis,2
5199,Parnaíba,1
5200,El Calvario,2
